# Constants and Parameters

# Final flow velocity (u_f): 1000 (m/s) - The final velocity of the flow
# Initial particle velocity (u_0): 0 (m/s) - The initial velocity of the particle
# Particle radius (r_is): 1e-05 (m) - The radius of the particle
# Nozzle radius (r_n): 0.5 (m) - The radius of the nozzle
# Particle density (q): 7874 (kg/m^3) - The density of the particle
# Gas density (q_g): 1.2754 (kg/m^3) - The density of the gas
# Gas constant (R): 8.31446 (J/(kg*K)) - The specific gas constant
# Gamma: 1.4# Molar mass of air (M): 0.029 (kg/mol) - The molar mass of air
# Gas temperature (T): 300 (K) - The temperature of the gas
# Reference temperature (T_0): 291.15 (K) - The reference temperature for gas
# Reference viscosity (eta_0): 1.827e-05 (Pa*s) - The reference viscosity of the gas
# Specific heat capacity of the gas (Cp): 460 (J/(kg*K)) - The specific heat capacity of the gas
# Speed of sound (Sound speed): 347.011 (m/s) - The speed of sound in the gas
# Dynamic viscosity (Viscosity): 1.91093e-05 (Pa*s) - The dynamic viscosity of the gas






# i  t  v  x  h  fi
1343 0.0147856 762.655 8.75723 1.22486e-05 35.7001
1344 0.0147978 762.758 8.76657 1.22486e-05 35.6859
1345 0.0148101 762.862 8.77591 1.22486e-05 35.6718
1346 0.0148223 762.966 8.78526 1.22486e-05 35.6577
1347 0.0148346 763.069 8.7946 1.22486e-05 35.6437
1348 0.0148468 763.172 8.80395 1.22486e-05 35.6296
1349 0.0148591 763.276 8.8133 1.22486e-05 35.6156
1350 0.0148713 763.379 8.82265 1.22486e-05 35.6016
1351 0.0148836 763.482 8.832 1.22486e-05 35.5876
1352 0.0148958 763.585 8.84135 1.22486e-05 35.5736
1353 0.0149081 763.688 8.85071 1.22486e-05 35.5596
1354 0.0149203 763.791 8.86006 1.22486e-05 35.5457
1355 0.0149326 763.894 8.86942 1.22486e-05 35.5318
1356 0.0149448 763.997 8.87877 1.22486e-05 35.5179
1357 0.0149571 764.099 8.88813 1.22486e-05 35.504
1358 0.0149693 764.202 8.89749 1.22486e-05 35.4902
1359 0.0149816 764.304 8.90685 1.22486e-05 35.4763
1360 0.0149938 764.407 8.91622 1.22486e-05 35.4625
1361 0.0150061 764.509 8.92558 1.22486e-05 35.4487
1362 0.0150183 764.611 8.93494 1.22486e-05 35.4349
1363 0.0150306 764.713 8.94431 1.22486e-05 35.4212
1364 0.0150428 764.815 8.95368 1.22486e-05 35.4074
1365 0.0150551 764.917 8.96305 1.22486e-05 35.3937
1366 0.0150673 765.019 8.97242 1.22486e-05 35.38
1367 0.0150796 765.121 8.98179 1.22486e-05 35.3663
1368 0.0150918 765.223 8.99116 1.22486e-05 35.3527
1369 0.0151041 765.324 9.00053 1.22486e-05 35.339
1370 0.0151163 765.426 9.00991 1.22486e-05 35.3254
1371 0.0151286 765.527 9.01928 1.22486e-05 35.3118
1372 0.0151408 765.629 9.02866 1.22486e-05 35.2982
1373 0.0151531 765.73 9.03804 1.22486e-05 35.2846
1374 0.0151653 765.831 9.04742 1.22486e-05 35.2711
1375 0.0151776 765.932 9.0568 1.22486e-05 35.2576
1376 0.0151898 766.033 9.06618 1.22486e-05 35.244
1377 0.015202 766.134 9.07557 1.22486e-05 35.2305
1378 0.0152143 766.235 9.08495 1.22486e-05 35.2171
1379 0.0152265 766.336 9.09434 1.22486e-05 35.2036
1380 0.0152388 766.437 9.10372 1.22486e-05 35.1902
1381 0.015251 766.537 9.11311 1.22486e-05 35.1767
1382 0.0152633 766.638 9.1225 1.22486e-05 35.1633
1383 0.0152755 766.738 9.13189 1.22486e-05 35.1499
1384 0.0152878 766.839 9.14128 1.22486e-05 35.1366
1385 0.0153 766.939 9.15068 1.22486e-05 35.1232
1386 0.0153123 767.039 9.16007 1.22486e-05 35.1099
1387 0.0153245 767.139 9.16947 1.22486e-05 35.0966
1388 0.0153368 767.239 9.17886 1.22486e-05 35.0833
1389 0.015349 767.339 9.18826 1.34735e-05 35.07
1390 0.0153625 767.449 9.1986 1.34735e-05 35.0554
1391 0.015376 767.559 9.20894 1.34735e-05 35.0408
1392 0.0153895 767.669 9.21929 1.34735e-05 35.0263
1393 0.0154029 767.778 9.22963 1.34735e-05 35.0118
1394 0.0154164 767.888 9.23997 1.34735e-05 34.9973
1395 0.0154299 767.997 9.25032 1.34735e-05 34.9828
1396 0.0154433 768.106 9.26067 1.34735e-05 34.9683
1397 0.0154568 768.216 9.27102 1.34735e-05 34.9539
1398 0.0154703 768.325 9.28137 1.34735e-05 34.9395
1399 0.0154838 768.434 9.29172 1.34735e-05 34.9251
1400 0.0154972 768.543 9.30208 1.34735e-05 34.9107
1401 0.0155107 768.652 9.31243 1.34735e-05 34.8963
1402 0.0155242 768.76 9.32279 1.34735e-05 34.882
1403 0.0155377 768.869 9.33315 1.34735e-05 34.8677
1404 0.0155511 768.977 9.34351 1.34735e-05 34.8534
1405 0.0155646 769.086 9.35387 1.34735e-05 34.8391
1406 0.0155781 769.194 9.36423 1.34735e-05 34.8248
1407 0.0155916 769.302 9.3746 1.34735e-05 34.8106
1408 0.015605 769.411 9.38496 1.34735e-05 34.7964
1409 0.0156185 769.519 9.39533 1.34735e-05 34.7822
1410 0.015632 769.627 9.4057 1.34735e-05 34.768
1411 0.0156454 769.735 9.41607 1.34735e-05 34.7539
1412 0.0156589 769.842 9.42644 1.34735e-05 34.7397
1413 0.0156724 769.95 9.43682 1.34735e-05 34.7256
1414 0.0156859 770.058 9.44719 1.34735e-05 34.7115
1415 0.0156993 770.165 9.45757 1.34735e-05 34.6975
1416 0.0157128 770.272 9.46794 1.34735e-05 34.6834
1417 0.0157263 770.38 9.47832 1.34735e-05 34.6694
1418 0.0157398 770.487 9.4887 1.34735e-05 34.6554
1419 0.0157532 770.594 9.49908 1.34735e-05 34.6414
1420 0.0157667 770.701 9.50947 1.34735e-05 34.6274
1421 0.0157802 770.808 9.51985 1.34735e-05 34.6134
1422 0.0157937 770.915 9.53024 1.34735e-05 34.5995
1423 0.0158071 771.022 9.54063 1.34735e-05 34.5856
1424 0.0158206 771.128 9.55102 1.34735e-05 34.5717
1425 0.0158341 771.235 9.56141 1.34735e-05 34.5578
1426 0.0158475 771.341 9.5718 1.34735e-05 34.544
1427 0.015861 771.448 9.58219 1.34735e-05 34.5301
1428 0.0158745 771.554 9.59259 1.34735e-05 34.5163
1429 0.015888 771.66 9.60298 1.34735e-05 34.5025
1430 0.0159014 771.766 9.61338 1.34735e-05 34.4887
1431 0.0159149 771.872 9.62378 1.34735e-05 34.4749
1432 0.0159284 771.978 9.63418 1.34735e-05 34.4612
1433 0.0159419 772.084 9.64458 1.34735e-05 34.4475
1434 0.0159553 772.19 9.65499 1.34735e-05 34.4338
1435 0.0159688 772.295 9.66539 1.34735e-05 34.4201
1436 0.0159823 772.401 9.6758 1.34735e-05 34.4064
1437 0.0159958 772.506 9.6862 1.34735e-05 34.3928
1438 0.0160092 772.612 9.69661 1.34735e-05 34.3791
1439 0.0160227 772.717 9.70702 1.34735e-05 34.3655
1440 0.0160362 772.822 9.71744 1.34735e-05 34.3519
1441 0.0160497 772.927 9.72785 1.34735e-05 34.3383
1442 0.0160631 773.032 9.73826 1.34735e-05 34.3248
1443 0.0160766 773.137 9.74868 1.34735e-05 34.3112
1444 0.0160901 773.242 9.7591 1.34735e-05 34.2977
1445 0.0161035 773.347 9.76952 1.34735e-05 34.2842
1446 0.016117 773.452 9.77994 1.34735e-05 34.2707
1447 0.0161305 773.556 9.79036 1.34735e-05 34.2573
1448 0.016144 773.661 9.80078 1.34735e-05 34.2438
1449 0.0161574 773.765 9.81121 1.34735e-05 34.2304
1450 0.0161709 773.869 9.82163 1.34735e-05 34.217
1451 0.0161844 773.973 9.83206 1.34735e-05 34.2036
1452 0.0161979 774.078 9.84249 1.34735e-05 34.1902
1453 0.0162113 774.182 9.85292 1.34735e-05 34.1768
1454 0.0162248 774.286 9.86335 1.34735e-05 34.1635
1455 0.0162383 774.389 9.87378 1.34735e-05 34.1502
1456 0.0162518 774.493 9.88422 1.34735e-05 34.1369
1457 0.0162652 774.597 9.89465 1.34735e-05 34.1236
1458 0.0162787 774.7 9.90509 1.34735e-05 34.1103
1459 0.0162922 774.804 9.91553 1.34735e-05 34.097
1460 0.0163056 774.907 9.92597 1.34735e-05 34.0838
1461 0.0163191 775.011 9.93641 1.34735e-05 34.0706
1462 0.0163326 775.114 9.94685 1.34735e-05 34.0574
1463 0.0163461 775.217 9.9573 1.34735e-05 34.0442
1464 0.0163595 775.32 9.96774 1.34735e-05 34.031
1465 0.016373 775.423 9.97819 1.34735e-05 34.0179
1466 0.0163865 775.526 9.98864 1.34735e-05 34.0047
1467 0.0164 775.629 9.99909 1.34735e-05 33.9916
1468 0.0164134 775.731 10.0095 1.34735e-05 33.9785
1469 0.0164269 775.834 10.02 1.34735e-05 33.9654
1470 0.0164404 775.937 10.0304 1.34735e-05 33.9524
1471 0.0164539 776.039 10.0409 1.34735e-05 33.9393
1472 0.0164673 776.141 10.0514 1.34735e-05 33.9263
1473 0.0164808 776.244 10.0618 1.34735e-05 33.9133
1474 0.0164943 776.346 10.0723 1.34735e-05 33.9003
1475 0.0165077 776.448 10.0827 1.34735e-05 33.8873
1476 0.0165212 776.55 10.0932 1.34735e-05 33.8743
1477 0.0165347 776.652 10.1037 1.34735e-05 33.8614
1478 0.0165482 776.754 10.1141 1.34735e-05 33.8485
1479 0.0165616 776.856 10.1246 1.34735e-05 33.8355
1480 0.0165751 776.957 10.1351 1.34735e-05 33.8226
1481 0.0165886 777.059 10.1455 1.34735e-05 33.8098
1482 0.0166021 777.16 10.156 1.34735e-05 33.7969
1483 0.0166155 777.262 10.1665 1.34735e-05 33.784
1484 0.016629 777.363 10.1769 1.34735e-05 33.7712
1485 0.0166425 777.465 10.1874 1.34735e-05 33.7584
1486 0.016656 777.566 10.1979 1.34735e-05 33.7456
1487 0.0166694 777.667 10.2084 1.34735e-05 33.7328
1488 0.0166829 777.768 10.2188 1.34735e-05 33.72
1489 0.0166964 777.869 10.2293 1.34735e-05 33.7073
1490 0.0167099 777.97 10.2398 1.34735e-05 33.6946
1491 0.0167233 778.07 10.2503 1.34735e-05 33.6818
1492 0.0167368 778.171 10.2608 1.34735e-05 33.6691
1493 0.0167503 778.272 10.2713 1.34735e-05 33.6564
1494 0.0167637 778.372 10.2817 1.34735e-05 33.6438
1495 0.0167772 778.472 10.2922 1.34735e-05 33.6311
1496 0.0167907 778.573 10.3027 1.34735e-05 33.6185
1497 0.0168042 778.673 10.3132 1.34735e-05 33.6059
1498 0.0168176 778.773 10.3237 1.34735e-05 33.5933
1499 0.0168311 778.873 10.3342 1.34735e-05 33.5807
1500 0.0168446 778.973 10.3447 1.34735e-05 33.5681
1501 0.0168581 779.073 10.3552 1.48208e-05 33.5555
1502 0.0168729 779.183 10.3667 1.48208e-05 33.5417
1503 0.0168877 779.293 10.3783 1.48208e-05 33.5279
1504 0.0169025 779.402 10.3898 1.48208e-05 33.5142
1505 0.0169173 779.512 10.4014 1.48208e-05 33.5004
1506 0.0169322 779.621 10.4129 1.48208e-05 33.4867
1507 0.016947 779.731 10.4245 1.48208e-05 33.473
1508 0.0169618 779.84 10.4361 1.48208e-05 33.4593
1509 0.0169766 779.949 10.4476 1.48208e-05 33.4456
1510 0.0169914 780.058 10.4592 1.48208e-05 33.432
1511 0.0170063 780.167 10.4707 1.48208e-05 33.4184
1512 0.0170211 780.276 10.4823 1.48208e-05 33.4048
1513 0.0170359 780.385 10.4939 1.48208e-05 33.3912
1514 0.0170507 780.493 10.5054 1.48208e-05 33.3776
1515 0.0170655 780.602 10.517 1.48208e-05 33.364
1516 0.0170804 780.71 10.5286 1.48208e-05 33.3505
1517 0.0170952 780.819 10.5401 1.48208e-05 33.337
1518 0.01711 780.927 10.5517 1.48208e-05 33.3235
1519 0.0171248 781.035 10.5633 1.48208e-05 33.31
1520 0.0171397 781.143 10.5749 1.48208e-05 33.2965
1521 0.0171545 781.251 10.5864 1.48208e-05 33.283
1522 0.0171693 781.359 10.598 1.48208e-05 33.2696
1523 0.0171841 781.467 10.6096 1.48208e-05 33.2562
1524 0.0171989 781.574 10.6212 1.48208e-05 33.2428
1525 0.0172138 781.682 10.6328 1.48208e-05 33.2294
1526 0.0172286 781.789 10.6444 1.48208e-05 33.2161
1527 0.0172434 781.897 10.6559 1.48208e-05 33.2027
1528 0.0172582 782.004 10.6675 1.48208e-05 33.1894
1529 0.017273 782.111 10.6791 1.48208e-05 33.1761
1530 0.0172879 782.218 10.6907 1.48208e-05 33.1628
1531 0.0173027 782.325 10.7023 1.48208e-05 33.1495
1532 0.0173175 782.432 10.7139 1.48208e-05 33.1362
1533 0.0173323 782.539 10.7255 1.48208e-05 33.123
1534 0.0173471 782.646 10.7371 1.48208e-05 33.1098
1535 0.017362 782.752 10.7487 1.48208e-05 33.0966
1536 0.0173768 782.859 10.7603 1.48208e-05 33.0834
1537 0.0173916 782.965 10.7719 1.48208e-05 33.0702
1538 0.0174064 783.071 10.7835 1.48208e-05 33.0571
1539 0.0174212 783.178 10.7951 1.48208e-05 33.0439
1540 0.0174361 783.284 10.8067 1.48208e-05 33.0308
1541 0.0174509 783.39 10.8183 1.48208e-05 33.0177
1542 0.0174657 783.496 10.83 1.48208e-05 33.0046
1543 0.0174805 783.602 10.8416 1.48208e-05 32.9915
1544 0.0174954 783.707 10.8532 1.48208e-05 32.9785
1545 0.0175102 783.813 10.8648 1.48208e-05 32.9655
1546 0.017525 783.919 10.8764 1.48208e-05 32.9524
1547 0.0175398 784.024 10.888 1.48208e-05 32.9394
1548 0.0175546 784.13 10.8997 1.48208e-05 32.9264
1549 0.0175695 784.235 10.9113 1.48208e-05 32.9135
1550 0.0175843 784.34 10.9229 1.48208e-05 32.9005
1551 0.0175991 784.445 10.9345 1.48208e-05 32.8876
1552 0.0176139 784.55 10.9462 1.48208e-05 32.8747
1553 0.0176287 784.655 10.9578 1.48208e-05 32.8618
1554 0.0176436 784.76 10.9694 1.48208e-05 32.8489
1555 0.0176584 784.865 10.981 1.48208e-05 32.836
1556 0.0176732 784.969 10.9927 1.48208e-05 32.8231
1557 0.017688 785.074 11.0043 1.48208e-05 32.8103
1558 0.0177028 785.178 11.0159 1.48208e-05 32.7975
1559 0.0177177 785.283 11.0276 1.48208e-05 32.7847
1560 0.0177325 785.387 11.0392 1.48208e-05 32.7719
1561 0.0177473 785.491 11.0509 1.48208e-05 32.7591
1562 0.0177621 785.595 11.0625 1.48208e-05 32.7464
1563 0.0177769 785.699 11.0741 1.48208e-05 32.7336
1564 0.0177918 785.803 11.0858 1.48208e-05 32.7209
1565 0.0178066 785.907 11.0974 1.48208e-05 32.7082
1566 0.0178214 786.011 11.1091 1.48208e-05 32.6955
1567 0.0178362 786.114 11.1207 1.48208e-05 32.6828
1568 0.0178511 786.218 11.1324 1.48208e-05 32.6701
1569 0.0178659 786.322 11.144 1.48208e-05 32.6575
1570 0.0178807 786.425 11.1557 1.48208e-05 32.6449
1571 0.0178955 786.528 11.1674 1.48208e-05 32.6322
1572 0.0179103 786.631 11.179 1.48208e-05 32.6196
1573 0.0179252 786.734 11.1907 1.48208e-05 32.607
1574 0.01794 786.838 11.2023 1.48208e-05 32.5945
1575 0.0179548 786.94 11.214 1.48208e-05 32.5819
1576 0.0179696 787.043 11.2257 1.48208e-05 32.5694
1577 0.0179844 787.146 11.2373 1.48208e-05 32.5569
1578 0.0179993 787.249 11.249 1.48208e-05 32.5444
1579 0.0180141 787.351 11.2607 1.48208e-05 32.5319
1580 0.0180289 787.454 11.2723 1.48208e-05 32.5194
1581 0.0180437 787.556 11.284 1.48208e-05 32.5069
1582 0.0180585 787.658 11.2957 1.48208e-05 32.4945
1583 0.0180734 787.761 11.3073 1.48208e-05 32.482
1584 0.0180882 787.863 11.319 1.48208e-05 32.4696
1585 0.018103 787.965 11.3307 1.48208e-05 32.4572
1586 0.0181178 788.067 11.3424 1.48208e-05 32.4448
1587 0.0181326 788.169 11.3541 1.48208e-05 32.4325
1588 0.0181475 788.27 11.3657 1.48208e-05 32.4201
1589 0.0181623 788.372 11.3774 1.48208e-05 32.4078
1590 0.0181771 788.474 11.3891 1.48208e-05 32.3954
1591 0.0181919 788.575 11.4008 1.48208e-05 32.3831
1592 0.0182068 788.677 11.4125 1.48208e-05 32.3708
1593 0.0182216 788.778 11.4242 1.48208e-05 32.3585
1594 0.0182364 788.879 11.4359 1.48208e-05 32.3463
1595 0.0182512 788.98 11.4476 1.48208e-05 32.334
1596 0.018266 789.082 11.4593 1.48208e-05 32.3218
1597 0.0182809 789.183 11.471 1.48208e-05 32.3096
1598 0.0182957 789.283 11.4826 1.48208e-05 32.2973
1599 0.0183105 789.384 11.4943 1.48208e-05 32.2852
1600 0.0183253 789.485 11.506 1.48208e-05 32.273
1601 0.0183401 789.586 11.5177 1.48208e-05 32.2608
1602 0.018355 789.686 11.5295 1.48208e-05 32.2487
1603 0.0183698 789.787 11.5412 1.48208e-05 32.2365
1604 0.0183846 789.887 11.5529 1.48208e-05 32.2244
1605 0.0183994 789.987 11.5646 1.48208e-05 32.2123
1606 0.0184142 790.088 11.5763 1.48208e-05 32.2002
1607 0.0184291 790.188 11.588 1.48208e-05 32.1881
1608 0.0184439 790.288 11.5997 1.48208e-05 32.1761
1609 0.0184587 790.388 11.6114 1.63029e-05 32.164
1610 0.018475 790.498 11.6243 1.63029e-05 32.1508
1611 0.0184913 790.607 11.6372 1.63029e-05 32.1375
1612 0.0185076 790.717 11.6501 1.63029e-05 32.1243
1613 0.0185239 790.827 11.663 1.63029e-05 32.1111
1614 0.0185402 790.936 11.6759 1.63029e-05 32.098
1615 0.0185565 791.045 11.6888 1.63029e-05 32.0848
1616 0.0185728 791.155 11.7017 1.63029e-05 32.0717
1617 0.0185891 791.264 11.7146 1.63029e-05 32.0586
1618 0.0186054 791.373 11.7275 1.63029e-05 32.0455
1619 0.0186217 791.482 11.7404 1.63029e-05 32.0324
1620 0.018638 791.591 11.7533 1.63029e-05 32.0193
1621 0.0186543 791.699 11.7662 1.63029e-05 32.0062
1622 0.0186706 791.808 11.7791 1.63029e-05 31.9932
1623 0.0186869 791.917 11.792 1.63029e-05 31.9802
1624 0.0187032 792.025 11.8049 1.63029e-05 31.9672
1625 0.0187196 792.133 11.8178 1.63029e-05 31.9542
1626 0.0187359 792.242 11.8307 1.63029e-05 31.9412
1627 0.0187522 792.35 11.8436 1.63029e-05 31.9283
1628 0.0187685 792.458 11.8566 1.63029e-05 31.9153
1629 0.0187848 792.566 11.8695 1.63029e-05 31.9024
1630 0.0188011 792.673 11.8824 1.63029e-05 31.8895
1631 0.0188174 792.781 11.8953 1.63029e-05 31.8766
1632 0.0188337 792.889 11.9083 1.63029e-05 31.8637
1633 0.01885 792.996 11.9212 1.63029e-05 31.8509
1634 0.0188663 793.104 11.9341 1.63029e-05 31.838
1635 0.0188826 793.211 11.947 1.63029e-05 31.8252
1636 0.0188989 793.318 11.96 1.63029e-05 31.8124
1637 0.0189152 793.426 11.9729 1.63029e-05 31.7996
1638 0.0189315 793.533 11.9858 1.63029e-05 31.7868
1639 0.0189478 793.64 11.9988 1.63029e-05 31.7741
1640 0.0189641 793.746 12.0117 1.63029e-05 31.7613
1641 0.0189804 793.853 12.0247 1.63029e-05 31.7486
1642 0.0189967 793.96 12.0376 1.63029e-05 31.7359
1643 0.019013 794.066 12.0505 1.63029e-05 31.7232
1644 0.0190293 794.173 12.0635 1.63029e-05 31.7105
1645 0.0190456 794.279 12.0764 1.63029e-05 31.6978
1646 0.0190619 794.385 12.0894 1.63029e-05 31.6852
1647 0.0190782 794.492 12.1023 1.63029e-05 31.6725
1648 0.0190945 794.598 12.1153 1.63029e-05 31.6599
1649 0.0191108 794.704 12.1283 1.63029e-05 31.6473
1650 0.0191271 794.809 12.1412 1.63029e-05 31.6347
1651 0.0191434 794.915 12.1542 1.63029e-05 31.6221
1652 0.0191597 795.021 12.1671 1.63029e-05 31.6096
1653 0.019176 795.127 12.1801 1.63029e-05 31.597
1654 0.0191923 795.232 12.1931 1.63029e-05 31.5845
1655 0.0192086 795.337 12.206 1.63029e-05 31.572
1656 0.0192249 795.443 12.219 1.63029e-05 31.5595
1657 0.0192412 795.548 12.232 1.63029e-05 31.547
1658 0.0192575 795.653 12.2449 1.63029e-05 31.5346
1659 0.0192739 795.758 12.2579 1.63029e-05 31.5221
1660 0.0192902 795.863 12.2709 1.63029e-05 31.5097
1661 0.0193065 795.968 12.2838 1.63029e-05 31.4972
1662 0.0193228 796.072 12.2968 1.63029e-05 31.4848
1663 0.0193391 796.177 12.3098 1.63029e-05 31.4725
1664 0.0193554 796.282 12.3228 1.63029e-05 31.4601
1665 0.0193717 796.386 12.3358 1.63029e-05 31.4477
1666 0.019388 796.49 12.3488 1.63029e-05 31.4354
1667 0.0194043 796.595 12.3617 1.63029e-05 31.423
1668 0.0194206 796.699 12.3747 1.63029e-05 31.4107
1669 0.0194369 796.803 12.3877 1.63029e-05 31.3984
1670 0.0194532 796.907 12.4007 1.63029e-05 31.3861
1671 0.0194695 797.011 12.4137 1.63029e-05 31.3738
1672 0.0194858 797.114 12.4267 1.63029e-05 31.3616
1673 0.0195021 797.218 12.4397 1.63029e-05 31.3493
1674 0.0195184 797.322 12.4527 1.63029e-05 31.3371
1675 0.0195347 797.425 12.4657 1.63029e-05 31.3249
1676 0.019551 797.529 12.4787 1.63029e-05 31.3127
1677 0.0195673 797.632 12.4917 1.63029e-05 31.3005
1678 0.0195836 797.735 12.5047 1.63029e-05 31.2883
1679 0.0195999 797.838 12.5177 1.63029e-05 31.2762
1680 0.0196162 797.941 12.5307 1.63029e-05 31.264
1681 0.0196325 798.044 12.5437 1.63029e-05 31.2519
1682 0.0196488 798.147 12.5567 1.63029e-05 31.2398
1683 0.0196651 798.25 12.5697 1.63029e-05 31.2277
1684 0.0196814 798.353 12.5828 1.63029e-05 31.2156
1685 0.0196977 798.455 12.5958 1.63029e-05 31.2035
1686 0.019714 798.558 12.6088 1.63029e-05 31.1915
1687 0.0197303 798.66 12.6218 1.63029e-05 31.1794
1688 0.0197466 798.762 12.6348 1.63029e-05 31.1674
1689 0.0197629 798.865 12.6479 1.63029e-05 31.1554
1690 0.0197792 798.967 12.6609 1.63029e-05 31.1434
1691 0.0197955 799.069 12.6739 1.63029e-05 31.1314
1692 0.0198118 799.171 12.6869 1.63029e-05 31.1194
1693 0.0198281 799.272 12.7 1.63029e-05 31.1075
1694 0.0198445 799.374 12.713 1.63029e-05 31.0955
1695 0.0198608 799.476 12.726 1.63029e-05 31.0836
1696 0.0198771 799.577 12.7391 1.63029e-05 31.0717
1697 0.0198934 799.679 12.7521 1.63029e-05 31.0598
1698 0.0199097 799.78 12.7651 1.63029e-05 31.0479
1699 0.019926 799.882 12.7782 1.63029e-05 31.036
1700 0.0199423 799.983 12.7912 1.63029e-05 31.0241
1701 0.0199586 800.084 12.8043 1.63029e-05 31.0123
1702 0.0199749 800.185 12.8173 1.63029e-05 31.0005
1703 0.0199912 800.286 12.8304 1.63029e-05 30.9886
1704 0.0200075 800.387 12.8434 1.63029e-05 30.9768
1705 0.0200238 800.488 12.8565 1.63029e-05 30.965
1706 0.0200401 800.588 12.8695 1.63029e-05 30.9533
1707 0.0200564 800.689 12.8826 1.63029e-05 30.9415
1708 0.0200727 800.789 12.8956 1.63029e-05 30.9297
1709 0.020089 800.89 12.9087 1.63029e-05 30.918
1710 0.0201053 800.99 12.9217 1.63029e-05 30.9063
1711 0.0201216 801.09 12.9348 1.63029e-05 30.8946
1712 0.0201379 801.19 12.9478 1.63029e-05 30.8829
1713 0.0201542 801.29 12.9609 1.63029e-05 30.8712
1714 0.0201705 801.39 12.974 1.79332e-05 30.8595
1715 0.0201884 801.5 12.9883 1.79332e-05 30.8467
1716 0.0202064 801.61 13.0027 1.79332e-05 30.8339
1717 0.0202243 801.72 13.0171 1.79332e-05 30.8211
1718 0.0202422 801.829 13.0315 1.79332e-05 30.8083
1719 0.0202602 801.939 13.0459 1.79332e-05 30.7955
1720 0.0202781 802.048 13.0602 1.79332e-05 30.7828
1721 0.020296 802.157 13.0746 1.79332e-05 30.77
1722 0.020314 802.266 13.089 1.79332e-05 30.7573
1723 0.0203319 802.375 13.1034 1.79332e-05 30.7446
1724 0.0203498 802.484 13.1178 1.79332e-05 30.7319
1725 0.0203678 802.593 13.1322 1.79332e-05 30.7193
1726 0.0203857 802.702 13.1466 1.79332e-05 30.7066
1727 0.0204036 802.81 13.161 1.79332e-05 30.694
1728 0.0204216 802.919 13.1754 1.79332e-05 30.6814
1729 0.0204395 803.027 13.1898 1.79332e-05 30.6688
1730 0.0204574 803.135 13.2042 1.79332e-05 30.6562
1731 0.0204754 803.244 13.2186 1.79332e-05 30.6436
1732 0.0204933 803.352 13.233 1.79332e-05 30.631
1733 0.0205112 803.46 13.2474 1.79332e-05 30.6185
1734 0.0205292 803.568 13.2618 1.79332e-05 30.6059
1735 0.0205471 803.675 13.2762 1.79332e-05 30.5934
1736 0.020565 803.783 13.2906 1.79332e-05 30.5809
1737 0.020583 803.891 13.305 1.79332e-05 30.5685
1738 0.0206009 803.998 13.3194 1.79332e-05 30.556
1739 0.0206188 804.105 13.3339 1.79332e-05 30.5435
1740 0.0206368 804.213 13.3483 1.79332e-05 30.5311
1741 0.0206547 804.32 13.3627 1.79332e-05 30.5187
1742 0.0206726 804.427 13.3771 1.79332e-05 30.5063
1743 0.0206906 804.534 13.3916 1.79332e-05 30.4939
1744 0.0207085 804.641 13.406 1.79332e-05 30.4815
1745 0.0207264 804.747 13.4204 1.79332e-05 30.4691
1746 0.0207444 804.854 13.4349 1.79332e-05 30.4568
1747 0.0207623 804.96 13.4493 1.79332e-05 30.4444
1748 0.0207802 805.067 13.4637 1.79332e-05 30.4321
1749 0.0207982 805.173 13.4782 1.79332e-05 30.4198
1750 0.0208161 805.279 13.4926 1.79332e-05 30.4075
1751 0.020834 805.386 13.507 1.79332e-05 30.3952
1752 0.020852 805.492 13.5215 1.79332e-05 30.383
1753 0.0208699 805.598 13.5359 1.79332e-05 30.3707
1754 0.0208878 805.703 13.5504 1.79332e-05 30.3585
1755 0.0209058 805.809 13.5648 1.79332e-05 30.3463
1756 0.0209237 805.915 13.5793 1.79332e-05 30.3341
1757 0.0209416 806.02 13.5937 1.79332e-05 30.3219
1758 0.0209596 806.126 13.6082 1.79332e-05 30.3097
1759 0.0209775 806.231 13.6227 1.79332e-05 30.2976
1760 0.0209954 806.336 13.6371 1.79332e-05 30.2854
1761 0.0210134 806.441 13.6516 1.79332e-05 30.2733
1762 0.0210313 806.546 13.666 1.79332e-05 30.2612
1763 0.0210492 806.651 13.6805 1.79332e-05 30.2491
1764 0.0210672 806.756 13.695 1.79332e-05 30.237
1765 0.0210851 806.861 13.7094 1.79332e-05 30.2249
1766 0.021103 806.966 13.7239 1.79332e-05 30.2128
1767 0.021121 807.07 13.7384 1.79332e-05 30.2008
1768 0.0211389 807.175 13.7529 1.79332e-05 30.1888
1769 0.0211568 807.279 13.7673 1.79332e-05 30.1768
1770 0.0211748 807.383 13.7818 1.79332e-05 30.1648
1771 0.0211927 807.487 13.7963 1.79332e-05 30.1528
1772 0.0212106 807.591 13.8108 1.79332e-05 30.1408
1773 0.0212286 807.695 13.8253 1.79332e-05 30.1288
1774 0.0212465 807.799 13.8397 1.79332e-05 30.1169
1775 0.0212644 807.903 13.8542 1.79332e-05 30.1049
1776 0.0212824 808.007 13.8687 1.79332e-05 30.093
1777 0.0213003 808.11 13.8832 1.79332e-05 30.0811
1778 0.0213182 808.214 13.8977 1.79332e-05 30.0692
1779 0.0213362 808.317 13.9122 1.79332e-05 30.0573
1780 0.0213541 808.42 13.9267 1.79332e-05 30.0455
